ics.F.A8_ERR,0.189277,,,,,,,,,,,
ics.F.A8_GAIN,5.5,,,,,,,,,,,
ics.F.A8_NULL,22.9,,,,,,,,,,,
ics.F.A8_REF,4.066042,,,,,,,,,,,
ics.F.A8_TM_DEM,21.858974,,,,,,,,,,,
ics.F.VEN_LOAD_X,8000,,,,,,,,,,,
ics.F.VEN_LOAD_Xl,8000,,,,,,,,,,,
ics.F.VEN_LOAD_Xln,8000,,,,,,,,,,,
ics.F.WFM_MV_REF,78.829573,,,,,,,,,,,
ics.acboost.S_init,0.414565,,,,,,,,,,,
ics.acboost.acbst.NRpm,16005.3,,,,,,,,,,,
ics.acboost.acbst.Pd_Pump,76.617535,,,,,,,,,,,
ics.acboost.acbst.Ps_Pump,17.696,,,,,,,,,,,
ics.acboost.acbst.dP_Pump,58.921535,,,,,,,,,,,
ics.acboost.acbst.q,88.259199,,,,,,,,,,,
ics.acboost.acmbst.NRpm,16005.3,,,,,,,,,,,
ics.acboost.acmbst.Pd_Pump,172.584907,,,,,,,,,,,
ics.acboost.acmbst.dP_Pump,95.967373,,,,,,,,,,,
ics.acboost.acmbst.q,36.589144,,,,,,,,,,,
ics.acboost.lengine.p,76.617535,,,,,,,,,,,
ics.acboost.lengine.wf,9060,,,,,,,,,,,
ics.acboost.ltank.p,17.696,,,,,,,,,,,
ics.acboost.ltank.wf,9060,,,,,,,,,,,
ics.acboost.motor.dP,95.967372,,,,,,,,,,,
ics.acboost.motor.wf,3755.955767,,,,,,,,,,,
ics.acboost.pacbst,76.617535,,,,,,,,,,,
ics.acboost.pacbsts,17.696,,,,,,,,,,,
ics.acboost.pacmbst,172.584907,,,,,,,,,,,
ics.acboost.pengine,76.617535,,,,,,,,,,,
ics.acboost.ptank,17.696,,,,,,,,,,,
ics.acboost.wfacbst,9060,,,,,,,,,,,
ics.acboost.wfacmbst,3755.955767,,,,,,,,,,,
ics.acboost.wfbypass,5304.044165,,,,,,,,,,,
ics.acboostg.a_drop.dP,1.898734,,,,,,,,,,,
ics.acboostg.a_drop.wf,9060,,,,,,,,,,,
ics.acboostg.acbst.NRpm,13000,,,,,,,,,,,
ics.acboostg.acbst.Pd_Pump,41.958751,,,,,,,,,,,
ics.acboostg.acbst.Ps_Pump,17.696,,,,,,,,,,,
ics.acboostg.acbst.dP_Pump,24.262751,,,,,,,,,,,
ics.acboostg.acbst.q,88.259199,,,,,,,,,,,
ics.acboostg.acmbst.NRpm,13000,,,,,,,,,,,
ics.acboostg.lengine.p,40.060017,,,,,,,,,,,
ics.acboostg.lengine.wf,9060,,,,,,,,,,,
ics.acboostg.lextra.p,41.958751,,,,,,,,,,,
ics.acboostg.lextra.wf,0,,,,,,,,,,,
ics.acboostg.lmp1.p,41.958751,,,,,,,,,,,
ics.acboostg.lmp1.wf,9060,,,,,,,,,,,
ics.acboostg.lmp2.p,41.958751,,,,,,,,,,,
ics.acboostg.lmp2.wf,9060,,,,,,,,,,,
ics.acboostg.ltank.p,17.696,,,,,,,,,,,
ics.acboostg.ltank.wf,9060,,,,,,,,,,,
ics.acboostg.pacbst,41.958751,,,,,,,,,,,
ics.acboostg.pacbsts,17.696,,,,,,,,,,,
ics.acboostg.pengine,40.060017,,,,,,,,,,,
ics.acboostg.ptank,17.696,,,,,,,,,,,
ics.acboostg.vo_pah.p,40.060017,,,,,,,,,,,
ics.acboostg.vo_pah.wf,9060,,,,,,,,,,,
ics.acboostg.wfacbst,9060,,,,,,,,,,,
ics.acboosti.S_init,0.414565,,,,,,,,,,,
ics.acboosti.acbst.NRpm,16005.3,,,,,,,,,,,
ics.acboosti.acbst.Pd_Pump,76.617535,,,,,,,,,,,
ics.acboosti.acbst.Ps_Pump,17.696,,,,,,,,,,,
ics.acboosti.acbst.dP_Pump,58.921535,,,,,,,,,,,
ics.acboosti.acbst.q,88.259199,,,,,,,,,,,
ics.acboosti.acmbst.NRpm,16005.3,,,,,,,,,,,
ics.acboosti.acmbst.Pd_Pump,172.584907,,,,,,,,,,,
ics.acboosti.acmbst.dP_Pump,95.967373,,,,,,,,,,,
ics.acboosti.acmbst.q,36.589144,,,,,,,,,,,
ics.acboosti.lengine.p,76.617535,,,,,,,,,,,
ics.acboosti.lengine.wf,9060,,,,,,,,,,,
ics.acboosti.ltank.p,17.696,,,,,,,,,,,
ics.acboosti.ltank.wf,9060,,,,,,,,,,,
ics.acboosti.motor.dP,95.967372,,,,,,,,,,,
ics.acboosti.motor.wf,3755.955767,,,,,,,,,,,
ics.acboosti.pacbst,76.617535,,,,,,,,,,,
ics.acboosti.pacbsts,17.696,,,,,,,,,,,
ics.acboosti.pacmbst,172.584907,,,,,,,,,,,
ics.acboosti.pengine,76.617535,,,,,,,,,,,
ics.acboosti.ptank,17.696,,,,,,,,,,,
ics.acboosti.wfacbst,9060,,,,,,,,,,,
ics.acboosti.wfacmbst,3755.955767,,,,,,,,,,,
ics.acboosti.wfbypass,5304.044165,,,,,,,,,,,
ics.countlk,4,,,,,,,,,,,
ics.eng.dpcd,45.627566,,,,,,,,,,,
ics.eng.dpnoz,331.666667,,,,,,,,,,,
ics.eng.pcd,721.163541,,,,,,,,,,,
ics.eng.pcn25,93,,,,,,,,,,,
ics.eng.pcn25r,94.559321,,,,,,,,,,,
ics.eng.pnozin,675.535975,,,,,,,,,,,
ics.eng.ps3,343.869308,,,,,,,,,,,
ics.eng.t25,825.097069,,,,,,,,,,,
ics.eng.wf36,9060,,,,,,,,,,,
ics.eng.xn25,16005.3,,,,,,,,,,,
ics.engboost.aboc.p,241.07063,,,,,,,,,,,
ics.engboost.aboc.wf,9060,,,,,,,,,,,
ics.engboost.fab.p,241.07063,,,,,,,,,,,
ics.engboost.fab.wf,9060,,,,,,,,,,,
ics.engboost.faboc.p,241.07063,,,,,,,,,,,
ics.engboost.faboc.wf,9060,,,,,,,,,,,
ics.engboost.focOr.dp,15.962997,,,,,,,,,,,
ics.engboost.focOr.pd,225.107633,,,,,,,,,,,
ics.engboost.focOr.ps,241.07063,,,,,,,,,,,
ics.engboost.focOr.wf,9060,,,,,,,,,,,
ics.engboost.inlet.p,76.617535,,,,,,,,,,,
ics.engboost.inlet.wf,9059.999931,,,,,,,,,,,
ics.engboost.mfp.N,25239.27,,,,,,,,,,,
ics.engboost.mfp.dp,1492.214227,,,,,,,,,,,
ics.engboost.mfp.pd,1717.32186,,,,,,,,,,,
ics.engboost.mfp.ps,225.107633,,,,,,,,,,,
ics.engboost.mfp.wf,9355.117862,,,,,,,,,,,
ics.engboost.ocm1.p,225.107633,,,,,,,,,,,
ics.engboost.ocm1.wf,9060,,,,,,,,,,,
ics.engboost.ocm2.p,225.107633,,,,,,,,,,,
ics.engboost.ocm2.wf,9355.117862,,,,,,,,,,,
ics.engboost.pengine,76.617535,,,,,,,,,,,
ics.engboost.vo_poc.p,225.107633,,,,,,,,,,,
ics.engboost.vo_poc.wf,9060,,,,,,,,,,,
ics.engboost.wfr,956.027767,,,,,,,,,,,
ics.engboost.wfs,956.027697,,,,,,,,,,,
ics.ifc.check.x,0.31,,,,,,,,,,,
ics.ifc.count,11,,,,,,,,,,,
ics.ifc.hs.cf,0.61,,,,,,,,,,,
ics.ifc.hs.x,0.007009,,,,,,,,,,,
ics.ifc.ln_p3s.p,1669.845349,,,,,,,,,,,
ics.ifc.ln_p3s.wf,0,,,,,,,,,,,
ics.ifc.lqx,1.2,,,,,,,,,,,
ics.ifc.mA_WFM,20,,,,,,,,,,,
ics.ifc.mo_p3s.p,1669.845349,,,,,,,,,,,
ics.ifc.mo_p3s.wf,0,,,,,,,,,,,
ics.ifc.mv.a,0.114203,,,,,,,,,,,
ics.ifc.mv.wfd,9060,,,,,,,,,,,
ics.ifc.mv.x,0.394148,,,,,,,,,,,
ics.ifc.mvsv.x,0,,,,,,,,,,,
ics.ifc.mvtv.ad,0.024857,,,,,,,,,,,
ics.ifc.mvtv.pd,721.163541,,,,,,,,,,,
ics.ifc.mvtv.wfd,9060,,,,,,,,,,,
ics.ifc.mvtv.x,0.10476,,,,,,,,,,,
ics.ifc.p1,1717.32186,,,,,,,,,,,
ics.ifc.p1c,1716.100277,,,,,,,,,,,
ics.ifc.p2,1716.100277,,,,,,,,,,,
ics.ifc.p2mp3,46.254927,,,,,,,,,,,
ics.ifc.p3,1669.845349,,,,,,,,,,,
ics.ifc.p3mpd,948.681808,,,,,,,,,,,
ics.ifc.pc,225.107633,,,,,,,,,,,
ics.ifc.pd,721.163541,,,,,,,,,,,
ics.ifc.pr,475.107633,,,,,,,,,,,
ics.ifc.precx,14.7,,,,,,,,,,,
ics.ifc.prt,1395.090398,,,,,,,,,,,
ics.ifc.px,1579.557193,,,,,,,,,,,
ics.ifc.vo_p2.p,1716.100277,,,,,,,,,,,
ics.ifc.vo_p2.wf,9060,,,,,,,,,,,
ics.ifc.vo_p3.p,1669.845349,,,,,,,,,,,
ics.ifc.vo_p3.wf,9060,,,,,,,,,,,
ics.ifc.vo_p3s.p,1669.845349,,,,,,,,,,,
ics.ifc.vo_p3s.wf,0,,,,,,,,,,,
ics.ifc.vo_pd.p,721.163541,,,,,,,,,,,
ics.ifc.vo_pd.wf,9060,,,,,,,,,,,
ics.ifc.vo_px.p,1579.557193,,,,,,,,,,,
ics.ifc.vo_px.wf,134.801851,,,,,,,,,,,
ics.ifc.vo_px1.p,350.107633,,,,,,,,,,,
ics.ifc.vo_px1.wf,0,,,,,,,,,,,
ics.ifc.vo_px2.p,350.107633,,,,,,,,,,,
ics.ifc.vo_px2.wf,0,,,,,,,,,,,
ics.ifc.wf1c,9355.117862,,,,,,,,,,,
ics.ifc.wf1cx,9355.117862,,,,,,,,,,,
ics.ifc.wf1f,0,,,,,,,,,,,
ics.ifc.wf1leak,160.31601,,,,,,,,,,,
ics.ifc.wf1mv,9060,,,,,,,,,,,
ics.ifc.wf1s,134.801851,,,,,,,,,,,
ics.ifc.wf1v,0,,,,,,,,,,,
ics.ifc.wf1vg,0,,,,,,,,,,,
ics.ifc.wf1w,0,,,,,,,,,,,
ics.ifc.wf2s,0,,,,,,,,,,,
ics.ifc.wf3s,0,,,,,,,,,,,
ics.ifc.wfb,0,,,,,,,,,,,
ics.ifc.wfc,295.117862,,,,,,,,,,,
ics.ifc.wfhs,134.801851,,,,,,,,,,,
ics.ifc.wfmd,9060,,,,,,,,,,,
ics.ifc.wfr,0,,,,,,,,,,,
ics.ifc.wfrt,-134.801851,,,,,,,,,,,
ics.ifc.wftvb,-134.801851,,,,,,,,,,,
ics.ifc.wfx,-134.801851,,,,,,,,,,,
ics.ifc.xtv,0.10476,,,,,,,,,,,
ics.main_line.p,721.163541,,,,,,,,,,,
ics.main_line.wf,9060,,,,,,,,,,,
ics.p1,1717.32186,,,,,,,,,,,
ics.p1c,1716.100277,,,,,,,,,,,
ics.p1cm,1716.100277,,,,,,,,,,,
ics.pamb,14.696,,,,,,,,,,,
ics.pb1,241.140135,,,,,,,,,,,
ics.pb2,241.07063,,,,,,,,,,,
ics.pc,225.107633,,,,,,,,,,,
ics.pd,721.163541,,,,,,,,,,,
ics.pengine,76.617535,,,,,,,,,,,
ics.pmainp,225.107633,,,,,,,,,,,
ics.poc,225.107633,,,,,,,,,,,
ics.pr,241.140135,,,,,,,,,,,
ics.precx,14.7,,,,,,,,,,,
ics.ps,241.07063,,,,,,,,,,,
ics.ptank,17.696,,,,,,,,,,,
ics.px,1579.557193,,,,,,,,,,,
ics.pxm,1579.557193,,,,,,,,,,,
ics.single_pass,0,,,,,,,,,,,
ics.venstart.N,7540.44,,,,,,,,,,,
ics.venstart.bi.wfh,0,,,,,,,,,,,
ics.venstart.bi.wfr,0,,,,,,,,,,,
ics.venstart.bi.x,0.070423,,,,,,,,,,,
ics.venstart.disp,0.090686,,,,,,,,,,,
ics.venstart.e1_eall,-0.000054,,,,,,,,,,,
ics.venstart.e2_eprod,0,,,,,,,,,,,
ics.venstart.e3_ebi,0,,,,,,,,,,,
ics.venstart.e4_epx,0,,,,,,,,,,,
ics.venstart.e5_epcham,0,,,,,,,,,,,
ics.venstart.e_pumpf,0,,,,,,,,,,,
ics.venstart.e_px,0,,,,,,,,,,,
ics.venstart.e_regf,0,,,,,,,,,,,
ics.venstart.eall.count,16,,,,,,,,,,,
ics.venstart.eall.de,-0.000123,,,,,,,,,,,
ics.venstart.eall.des,-0.000123,,,,,,,,,,,
ics.venstart.eall.dx,0,,,,,,,,,,,
ics.venstart.eall.e,-0.000054,,,,,,,,,,,
ics.venstart.eall.ep,-0.000054,,,,,,,,,,,
ics.venstart.eall.limited,1,,,,,,,,,,,
ics.venstart.eall.noSoln,0,,,,,,,,,,,
ics.venstart.eall.str,120,101,104,115,118,95,97,108,108,,,
ics.venstart.eall.x,0.00335,,,,,,,,,,,
ics.venstart.eall.xmax,0.00335,,,,,,,,,,,
ics.venstart.eall.xmin,0.00335,,,,,,,,,,,
ics.venstart.eall.xp,0.00335,,,,,,,,,,,
ics.venstart.eall_count_max,25,,,,,,,,,,,
ics.venstart.ebi.count,10,,,,,,,,,,,
ics.venstart.ebi.de,0,,,,,,,,,,,
ics.venstart.ebi.des,0,,,,,,,,,,,
ics.venstart.ebi.dx,0,,,,,,,,,,,
ics.venstart.ebi.e,0,,,,,,,,,,,
ics.venstart.ebi.ep,0,,,,,,,,,,,
ics.venstart.ebi.limited,1,,,,,,,,,,,
ics.venstart.ebi.noSoln,0,,,,,,,,,,,
ics.venstart.ebi.str,120,98,105,95,101,98,105,,,,,
ics.venstart.ebi.x,0.070423,,,,,,,,,,,
ics.venstart.ebi.xmax,0.070423,,,,,,,,,,,
ics.venstart.ebi.xmin,0.0651,,,,,,,,,,,
ics.venstart.ebi.xp,0.070423,,,,,,,,,,,
ics.venstart.ebi_count_max,50,,,,,,,,,,,
ics.venstart.epcham.count,12,,,,,,,,,,,
ics.venstart.epcham.de,0,,,,,,,,,,,
ics.venstart.epcham.des,0,,,,,,,,,,,
ics.venstart.epcham.dx,0,,,,,,,,,,,
ics.venstart.epcham.e,0,,,,,,,,,,,
ics.venstart.epcham.ep,0,,,,,,,,,,,
ics.venstart.epcham.limited,0,,,,,,,,,,,
ics.venstart.epcham.noSoln,0,,,,,,,,,,,
ics.venstart.epcham.str,100,105,115,112,95,112,99,104,97,109,,
ics.venstart.epcham.x,0.090686,,,,,,,,,,,
ics.venstart.epcham.xmax,0.090686,,,,,,,,,,,
ics.venstart.epcham.xmin,0.090686,,,,,,,,,,,
ics.venstart.epcham.xp,0.090686,,,,,,,,,,,
ics.venstart.epcham_count_max,50,,,,,,,,,,,
ics.venstart.eprod.count,11,,,,,,,,,,,
ics.venstart.eprod.de,0,,,,,,,,,,,
ics.venstart.eprod.des,0,,,,,,,,,,,
ics.venstart.eprod.dx,0,,,,,,,,,,,
ics.venstart.eprod.e,0,,,,,,,,,,,
ics.venstart.eprod.ep,0,,,,,,,,,,,
ics.venstart.eprod.limited,0,,,,,,,,,,,
ics.venstart.eprod.noSoln,0,,,,,,,,,,,
ics.venstart.eprod.str,112,114,111,100,95,112,114,111,100,86,111,108
ics.venstart.eprod.x,2235.528051,,,,,,,,,,,
ics.venstart.eprod.xmax,2235.528051,,,,,,,,,,,
ics.venstart.eprod.xmin,2235.528051,,,,,,,,,,,
ics.venstart.eprod.xp,2235.528051,,,,,,,,,,,
ics.venstart.eprod_count_max,20,,,,,,,,,,,
ics.venstart.epx.count,12,,,,,,,,,,,
ics.venstart.epx.de,0,,,,,,,,,,,
ics.venstart.epx.des,0,,,,,,,,,,,
ics.venstart.epx.dx,0,,,,,,,,,,,
ics.venstart.epx.e,0,,,,,,,,,,,
ics.venstart.epx.ep,0,,,,,,,,,,,
ics.venstart.epx.limited,0,,,,,,,,,,,
ics.venstart.epx.noSoln,0,,,,,,,,,,,
ics.venstart.epx.str,112,100,95,101,112,120,,,,,,
ics.venstart.epx.x,3208.051888,,,,,,,,,,,
ics.venstart.epx.xmax,3208.051888,,,,,,,,,,,
ics.venstart.epx.xmin,3120.535315,,,,,,,,,,,
ics.venstart.epx.xp,3208.051888,,,,,,,,,,,
ics.venstart.epx_count_max,50,,,,,,,,,,,
ics.venstart.filt.dp,0.069505,,,,,,,,,,,
ics.venstart.filt.p,241.140135,,,,,,,,,,,
ics.venstart.filt.pd,241.07063,,,,,,,,,,,
ics.venstart.filt.ps,241.140135,,,,,,,,,,,
ics.venstart.filt.wf,10016.0277,,,,,,,,,,,
ics.venstart.ftpa,1.959482,,,,,,,,,,,
ics.venstart.fxven,8000,,,,,,,,,,,
ics.venstart.load.act_c.v,0,,,,,,,,,,,
ics.venstart.load.act_c.x,4.5,,,,,,,,,,,
ics.venstart.load.act_s12.v,0,,,,,,,,,,,
ics.venstart.load.act_s12.x,4.524845,,,,,,,,,,,
ics.venstart.load.act_s4.v,0,,,,,,,,,,,
ics.venstart.load.act_s4.x,4.524845,,,,,,,,,,,
ics.venstart.load.act_s8.v,0,,,,,,,,,,,
ics.venstart.load.act_s8.x,4.524845,,,,,,,,,,,
ics.venstart.load.c12_8.xi,4.524845,,,,,,,,,,,
ics.venstart.load.c12_8.xo,4.524845,,,,,,,,,,,
ics.venstart.load.c4_12.xi,4.524845,,,,,,,,,,,
ics.venstart.load.c4_12.xo,4.524845,,,,,,,,,,,
ics.venstart.load.c8_4.xi,4.524845,,,,,,,,,,,
ics.venstart.load.c8_4.xo,4.524845,,,,,,,,,,,
ics.venstart.load.ehsv.adh,0.001452,,,,,,,,,,,
ics.venstart.load.ehsv.adr,0,,,,,,,,,,,
ics.venstart.load.ehsv.ash,0,,,,,,,,,,,
ics.venstart.load.ehsv.asr,0.001452,,,,,,,,,,,
ics.venstart.load.ehsv.wfd,573.515425,,,,,,,,,,,
ics.venstart.load.ehsv.wfh,-395.047037,,,,,,,,,,,
ics.venstart.load.ehsv.wfhd,395.091217,,,,,,,,,,,
ics.venstart.load.ehsv.wfj,178.382803,,,,,,,,,,,
ics.venstart.load.ehsv.wflk,0,,,,,,,,,,,
ics.venstart.load.ehsv.wfllk,310.637874,,,,,,,,,,,
ics.venstart.load.ehsv.wfr,466.921351,,,,,,,,,,,
ics.venstart.load.ehsv.wfrd,0.041405,,,,,,,,,,,
ics.venstart.load.ehsv.wfs,645.38974,,,,,,,,,,,
ics.venstart.load.ehsv.wfsh,0.04418,,,,,,,,,,,
ics.venstart.load.ehsv.wfsr,466.962756,,,,,,,,,,,
ics.venstart.load.ehsv.x,0.00335,,,,,,,,,,,
ics.venstart.load.fxven,8000,,,,,,,,,,,
ics.venstart.load.hline.p,937.265017,,,,,,,,,,,
ics.venstart.load.hline.wf,-395.047037,,,,,,,,,,,
ics.venstart.load.mA,21.858974,,,,,,,,,,,
ics.venstart.load.rline.p,2235.528051,,,,,,,,,,,
ics.venstart.load.rline.wf,466.921351,,,,,,,,,,,
ics.venstart.load.vo_hcham.p,937.265017,,,,,,,,,,,
ics.venstart.load.vo_hcham.wf,0,,,,,,,,,,,
ics.venstart.load.vo_rcham.p,2235.528051,,,,,,,,,,,
ics.venstart.load.vo_rcham.wf,0,,,,,,,,,,,
ics.venstart.load.wfb,395.047091,,,,,,,,,,,
ics.venstart.load.wfhl,0,,,,,,,,,,,
ics.venstart.load.wfl,956.027614,,,,,,,,,,,
ics.venstart.load.wfrl,71.874261,,,,,,,,,,,
ics.venstart.mA,21.858974,,,,,,,,,,,
ics.venstart.pa.wfh,0,,,,,,,,,,,
ics.venstart.pa.wfr,0,,,,,,,,,,,
ics.venstart.pa.x,0.029235,,,,,,,,,,,
ics.venstart.pamb,14.696,,,,,,,,,,,
ics.venstart.pd,3208.051888,,,,,,,,,,,
ics.venstart.phead,937.265017,,,,,,,,,,,
ics.venstart.pr,241.140135,,,,,,,,,,,
ics.venstart.prm,241.140135,,,,,,,,,,,
ics.venstart.prod,2235.528051,,,,,,,,,,,
ics.venstart.ps,241.07063,,,,,,,,,,,
ics.venstart.psm,241.07063,,,,,,,,,,,
ics.venstart.pump.N,7540.44,,,,,,,,,,,
ics.venstart.pump.cis,10.882526,,,,,,,,,,,
ics.venstart.pump.disp,0.090686,,,,,,,,,,,
ics.venstart.pump.eff_vol,0.954872,,,,,,,,,,,
ics.venstart.pump.gpm,2.82663,,,,,,,,,,,
ics.venstart.pump.mtdqp,0,,,,,,,,,,,
ics.venstart.pump.pa.x,0.029235,,,,,,,,,,,
ics.venstart.pump.pd,3208.051888,,,,,,,,,,,
ics.venstart.pump.pl,2966.981258,,,,,,,,,,,
ics.venstart.pump.ps,241.07063,,,,,,,,,,,
ics.venstart.pump.theta,1.675042,,,,,,,,,,,
ics.venstart.pump.wf,1117.115118,,,,,,,,,,,
ics.venstart.px,1267.471355,,,,,,,,,,,
ics.venstart.reg.wfd,153.364124,,,,,,,,,,,
ics.venstart.reg.wfde,0,,,,,,,,,,,
ics.venstart.reg.wfld,0,,,,,,,,,,,
ics.venstart.reg.wfle,0,,,,,,,,,,,
ics.venstart.reg.wflr,0,,,,,,,,,,,
ics.venstart.reg.wfs,161.087503,,,,,,,,,,,
ics.venstart.reg.wfx,7.723379,,,,,,,,,,,
ics.venstart.reg.x,-0.002718,,,,,,,,,,,
ics.venstart.rrv.x,0,,,,,,,,,,,
ics.venstart.start.wf,0,,,,,,,,,,,
ics.venstart.start.wfvx,0,,,,,,,,,,,
ics.venstart.tqa,2011.21399,,,,,,,,,,,
ics.venstart.tqpv,1310.81232,,,,,,,,,,,
ics.venstart.tqrs,700.40167,,,,,,,,,,,
ics.venstart.vo_pb1.p,241.140135,,,,,,,,,,,
ics.venstart.vo_pb1.wf,10016.0277,,,,,,,,,,,
ics.venstart.vo_pb2.p,241.07063,,,,,,,,,,,
ics.venstart.vo_pb2.wf,10016.0277,,,,,,,,,,,
ics.venstart.vo_pcham.p,3208.051888,,,,,,,,,,,
ics.venstart.vo_pcham.wf,1117.115118,,,,,,,,,,,
ics.venstart.vo_px.p,1267.471355,,,,,,,,,,,
ics.venstart.vo_px.wf,7.723379,,,,,,,,,,,
ics.venstart.wfdstart,0,,,,,,,,,,,
ics.venstart.wfl,956.027614,,,,,,,,,,,
ics.venstart.wflkout,7.723379,,,,,,,,,,,
ics.venstart.wfr,956.02756,,,,,,,,,,,
ics.venstart.wfrm,956.027767,,,,,,,,,,,
ics.venstart.wfs,956.027614,,,,,,,,,,,
ics.venstart.wfsm,956.027697,,,,,,,,,,,
ics.venstart.wfx,7.723379,,,,,,,,,,,
ics.venstart.x1_xehsv,0.00335,,,,,,,,,,,
ics.venstart.x2_prod,2235.528051,,,,,,,,,,,
ics.venstart.x3_xbi,0.070423,,,,,,,,,,,
ics.venstart.x4_pd,3208.051888,,,,,,,,,,,
ics.venstart.x5_disp,0.090686,,,,,,,,,,,
ics.venstart.x_disp,0.090686,,,,,,,,,,,
ics.venstart.x_px,1267.471355,,,,,,,,,,,
ics.venstart.x_xreg,-0.002718,,,,,,,,,,,
ics.vo_p1.p,1717.32186,,,,,,,,,,,
ics.vo_p1.wf,295.117862,,,,,,,,,,,
ics.vo_pnozin.p,675.535975,,,,,,,,,,,
ics.vo_pnozin.wf,9060,,,,,,,,,,,
ics.wf1cvg,0,,,,,,,,,,,
ics.wf1cx,9355.117862,,,,,,,,,,,
ics.wf1fvg,0,,,,,,,,,,,
ics.wf1leak,295.117862,,,,,,,,,,,
ics.wf1leakm,295.117862,,,,,,,,,,,
ics.wf1p,9355.117862,,,,,,,,,,,
ics.wf1v,0,,,,,,,,,,,
ics.wf1vg,0,,,,,,,,,,,
ics.wfabocx1,9060,,,,,,,,,,,
ics.wfb,0,,,,,,,,,,,
ics.wfb2,9059.999931,,,,,,,,,,,
ics.wfc,295.117862,,,,,,,,,,,
ics.wfccvg,0,,,,,,,,,,,
ics.wfcfvg,0,,,,,,,,,,,
ics.wfengine,9059.999931,,,,,,,,,,,
ics.wffilt,10016.0277,,,,,,,,,,,
ics.wfmd,9060,,,,,,,,,,,
ics.wfoc,9060,,,,,,,,,,,
ics.wfocmx1,9060,,,,,,,,,,,
ics.wfr,956.02756,,,,,,,,,,,
ics.wfs,956.027614,,,,,,,,,,,
ics.wftvbm,-134.801851,,,,,,,,,,,
ics.xhs,0.007009,,,,,,,,,,,
ics.xhsm,0.007009,,,,,,,,,,,
ics.xn25,16005.3,,,,,,,,,,,
ics.xtv,0.10476,,,,,,,,,,,
ics.xtvm,0.10476,,,,,,,,,,,
